Review,Rating,App Name,Sentiment
driver ko aap log pagal samajh rahe ho na to ab dekhna agar delhi se ola ki dukan band na ho gayi na to dekhna,1,Ola Driver,Negative
bad,1,Ola Driver,Negative
"ola ,uber ,rapido , driver ki zindegi kharab kardi",1,Ola Driver,Negative
bahut ganda app Hai driver ke liye,1,Ola Driver,Negative
very bad not costomer car support and not respond,1,Ola Driver,Negative
bad application,1,Ola Driver,Negative
I'm interested Job,5,Ola Driver,Positive
"Remove non AC service otherwise it will not be good, we will ban Ola App.😡😡",1,Ola Driver,Negative
poor,1,Ola Driver,Negative
fraud app please uninstall this app from your mobile phone.,1,Ola Driver,Negative
worng information,1,Ola Driver,Negative
@ola,1,Ola Driver,Negative
ola clog tha non ac sistem,1,Ola Driver,Negative
this version worst booking not coming worst maintenance,1,Ola Driver,Negative
kindly remove the Ac non ac option,1,Ola Driver,Negative
remove non ac option from device their is not correct rate for ride updated to old app version booking is not going to accept request facing very risk accepting ride or else ban from India ola app @anitechprivate limited,1,Ola Driver,Negative
worest app,1,Ola Driver,Negative
Ac non AC wala system band karo...kam se driver ke bhi baare me sochiye..sir costumer ke bare me saari facility hai driver ka kya....,1,Ola Driver,Negative
"I have a issue with non AC trips when peak covers before non AC face will be, now fares all low please my request remove the non AC please 🙏🥺🥺🥺😭😭 ola partners will recharge just for peak hours booking like this you will do no one recharge from tomorrow please remove the non AC 🙏😭",1,Ola Driver,Negative
ola driver ka sosan kar rahi hai ab bakvas,1,Ola Driver,Negative
good,5,Ola Driver,Positive
rate sahi nhi h,1,Ola Driver,Negative
ola company fraud,1,Ola Driver,Negative
"rude location not perfect, many customers are canceling the rides",2,Ola Driver,Negative
ola non ac option band kro pls,1,Ola Driver,Negative
not interested,1,Ola Driver,Negative
good 👍 ola driver app,5,Ola Driver,Positive
Goog job,5,Ola Driver,Positive
Paisa dikhata hai kuchh aur deta hai kuchh aur Ola,1,Ola Driver,Negative
super ola,5,Ola Driver,Positive
very good app,5,Ola Driver,Positive
very bad 😞 experience rate kam hai or gadi extra chalti hai to payment nahi badta agar 200 meters bhi kam chalegi to turnt kam kar deta customer care sports bhi bhut kharab hai puri bat sunte nahi call kat kar dete hai agar wahi rider complaint karta hai to turnt id suspend kar dete hai or driver ke sare documents verification karte hai rider ki koi bhi documents ki kyc nahi ki jati rider ki hi sunte hai driver ki bilkul bhi nahi,1,Ola Driver,Negative
"waste to recharge monthly pack 1999 , completely disappointed, not even getting ride request from the past few days ,, not even we didn't get the refund from the day we lose that recharge amount if we don't recharge we don't get rides and benifits similarly if the app doesn't work we expect the same amount refund or extended our pack tenure",1,Ola Driver,Negative
ekadam kharab app Hai write nahin deta hai,1,Ola Driver,Negative
wow,5,Ola Driver,Positive
bad,1,Ola Driver,Negative
super 👍,5,Ola Driver,Positive
nice,5,Ola Driver,Positive
nice,5,Ola Driver,Positive
app Kam nahin karta customer care nahin Hai baat karne ke liye app mein dikkat a jaaye Noida mein to office wale 300 mangte Hain,1,Ola Driver,Negative
good 👍,5,Ola Driver,Positive
warst app ola,1,Ola Driver,Negative
good,5,Ola Driver,Positive
bakwas,1,Ola Driver,Negative
exlent,5,Ola Driver,Positive
veri good 👍,5,Ola Driver,Positive
disgusting app very low prices,1,Ola Driver,Negative
good job,5,Ola Driver,Positive
acha he but rit ni uthti he,5,Ola Driver,Positive
bahut kharab rate h or costumer care se baat nahin hoti h,1,Ola Driver,Negative
nice👍,5,Ola Driver,Positive
it's bad work condition,1,Ola Driver,Negative
very bed not goot app for driver,1,Ola Driver,Negative
very poor service,1,Ola Driver,Negative
సూపర్,5,Ola Driver,Positive
sabse bekar app hai isme kabhi bhi rider ke bare me koi nahi sunta hai aap isko phone se sabse pahle delete Karo or iske alwa koi bhi app download kar ke un sabhi se ride karo bas isko kabhi nahi karna,1,Ola Driver,Negative
"this app not getting trips accept problem, other riders recieved but patti show was very problem I said you deleted this patti function",1,Ola Driver,Negative
good,5,Ola Driver,Positive
"this app is very very worst app, order not accepted by the tap and other drivers using clicker app for accepting orders, this is not right and also we don't have toll free number for sharing problems with ola,we don't get right amount as per the kilometres,ola service should be take it seriously and provide us easy service for drivers",1,Ola Driver,Negative
varigood,5,Ola Driver,Positive
app was serious issue unable to accepting booking in bike,1,Ola Driver,Negative
not accept bookings,1,Ola Driver,Negative
super app,5,Ola Driver,Positive
very bad service not booking accept,1,Ola Driver,Negative
good,5,Ola Driver,Positive
very worst app don't download fraudster app killing drivers and customers,1,Ola Driver,Negative
good,5,Ola Driver,Positive
isse kharab support nahi dekha mene zindagi me support pe koi bhi call tabhi karta hai jab koi problem hota hai mera app me login hi nhi ho rha h aur support pe call kar rha hu to ivr bol rha h jaake app support pr check Karo jab support phone number ka kuch matlab hi nhi h to diya q hai ye sach me worst support system,1,Ola Driver,Negative
good,5,Ola Driver,Positive
nice aap work,5,Ola Driver,Positive
good,5,Ola Driver,Positive
sound volume control to hai give permission to slow bedeck sound,1,Ola Driver,Negative
The ride with online payment disappears and the map also does not work.,1,Ola Driver,Negative
good and best app Thanks OLA,5,Ola Driver,Positive
nice,5,Ola Driver,Positive
not working,1,Ola Driver,Negative
Rate fare issue fare very bad veriy low price,1,Ola Driver,Negative
Bhavnagar Gujarat not working exactly costomer and riders very disappoint this app please resolve problems and not working costomer care please solve thankyou...,1,Ola Driver,Negative
very very bad app,1,Ola Driver,Negative
excellent,5,Ola Driver,Positive
"badi hi ghatiya type ki app hai chalte hue kam mein incentive gayab kar Diya ab dikhai nahin rahe incentive kitna hai itni ghatiya type ki hai app aap lagatar 3, 4 din incentive le lo free incentive gayab kar denge incentive section mein dikhayenge nahin Kitna incentive hai baatein bade bade kam ekadam chhote bahut hi ghatiya ghatiya ghatiya hai..",1,Ola Driver,Negative
Nice,4,Ola Driver,Positive
very bad not good app for drivar,1,Ola Driver,Negative
The order is not being accepted or it appears to be accepted but it appears to be canceled automatically. I also stopped the incentive and the incentive appears in the morning or when the order is cleared the tab incentive appears to be missing.,1,Ola Driver,Negative
good,5,Ola Driver,Positive
app issyu everday instal instal what is wthis app what is this app,2,Ola Driver,Negative
"ola opted my ola wallet money and food delivery money many times and it doesn't show in ola app letter on. ola doesn't transfer my money in my bank account many times. it is a worst app, I tried to complaint many times but ola doesn't take any action. No help by ola support, they want free labour",1,Ola Driver,Negative
very bad experience no help number customer kare number,1,Ola Driver,Negative
bekair aap,1,Ola Driver,Negative
booking accept e nae hote hai recharge karny k baad b issu acha uber hai kam sy kam booking to accept hojate hai .,1,Ola Driver,Negative
I am uninstalling my app then login after login my car remove and login old bike id this is very bad service please solve this issue,1,Ola Driver,Negative
good,5,Ola Driver,Positive
worst app ever,1,Ola Driver,Negative
Daily 25 platform fee is over,1,Ola Driver,Negative
good,5,Ola Driver,Positive
good,5,Ola Driver,Positive
great 👍,5,Ola Driver,Positive
very low travel pack available this ola patner rider show,5,Ola Driver,Positive
very poor performance rider is call kar extra money for ride,1,Ola Driver,Negative
can't speak with ola partner,5,Ola Driver,Positive
app not working,2,Ola Driver,Negative
not good,1,Ola Driver,Negative
Very bad experience in ola.,1,Ola Driver,Negative
one of the worst app,1,Ola Driver,Negative
booking resev problem,1,Ola Driver,Negative
worst experience download application Document not approved & costom Care number is not working 3 month,5,Ola Driver,Positive
good 💯💯💯💯 good,5,Ola Driver,Positive
order is not accepting please,1,Ola Driver,Negative
very bad good not good apps for driver,5,Ola Driver,Positive
"Sir please remove the bar that comes to accept booking, because it can't accept booking is causing lot of problem, need to wait at one place for a long time to make a booking and wait for 1 to 2 hours.There is a lot of trouble",1,Ola Driver,Negative
super,5,Ola Driver,Positive
"i purchase ola pass but not able to accept ride immediately, there is no customer support to solve my problem",5,Ola Driver,Positive
super bro,5,Ola Driver,Positive
good,5,Ola Driver,Positive
worst app less orders and it won't work properly,1,Ola Driver,Negative
bina vajase cab black list karti hai ye company driver ko berojgar karti hai,1,Ola Driver,Negative
my car is not attaching to ola becouse some payment pending due will make payment,5,Ola Driver,Positive
I love ola 🤟🏻❤️🙏🏻✌🏻,5,Ola Driver,Positive
huh,5,Ola Driver,Positive
full scame please ingore Ola bike ride i m purchased 1 week membership but no rides no use daily 3 or 4rides pickup kilometres maximum 3km very worst experience ola driver app🙏,1,Ola Driver,Negative
very super good pickup 👍,5,Ola Driver,Positive
Ola is the best,5,Ola Driver,Positive
bahut hi bekar app driver k liye kuch bhi provide nhi karta h,5,Ola Driver,Positive
service problem free sawa ola,5,Ola Driver,Positive
Ride nhi baj raha hai Patna kya dikat hal raha hai. ham to ab repedo chalone lag gay 1 mahina ho gay,5,Ola Driver,Positive
waste app.,1,Ola Driver,Negative
why this App not login,1,Ola Driver,Negative
very very bed coustomer care service....,1,Ola Driver,Negative
good aap,5,Ola Driver,Positive
subscribe plan mat lena bike wale rider ye 50rs se upar ki ride nahi uthn de raha hai भोपाल में इस से सही तो UBER ओर REPIDO हैं,1,Ola Driver,Negative
"very long pickup duty's,waste recharge Third class ola",1,Ola Driver,Negative
not accepted booking,1,Ola Driver,Negative
nice,5,Ola Driver,Positive
booking not available,4,Ola Driver,Positive
not accepted ordar wast app,1,Ola Driver,Negative
Booking except nahi hoti,1,Ola Driver,Negative
good,5,Ola Driver,Positive
very worst app and waste of time app is not working don't work with ola,1,Ola Driver,Negative
always good,5,Ola Driver,Positive
not accept trip request 😞,5,Ola Driver,Positive
third class Aap ahe..bhade received hota h nahi.. 6second cha time thevla ahe kashala kay mahit..aaj pasun ola band uber rapido madhe hoto dhanda,1,Ola Driver,Negative
I'm ola lover 😘,5,Ola Driver,Positive
bad 😞😞,1,Ola Driver,Negative
third class app and cheap level app.order disappear in 1-2 second.shame on your app and shame on your app developer.,1,Ola Driver,Negative
very bad service ola,1,Ola Driver,Negative
ola jab jan jata hai booking jyada le rha hai uska account block kar deta hai froud company hai,1,Ola Driver,Negative
"please make sure one click in accept booking, current option too much irritating please resolve this issue",1,Ola Driver,Negative
good app Ola,5,Ola Driver,Positive
bahut maja aa raha hai,5,Ola Driver,Positive
very slow,1,Ola Driver,Negative
slow response,2,Ola Driver,Negative
mere pass koi Ride nahi aa rahi ha na mere se Agent ne. call ki,1,Ola Driver,Negative
customer support bad,1,Ola Driver,Negative
is apps me booking accept nahin Hoti h,1,Ola Driver,Negative
Worst,1,Ola Driver,Negative
not working properly,1,Ola Driver,Negative
pickup location jayada distance,1,Ola Driver,Negative
"App showing pending dues for a car. It leads to an error page when tried to make the payment. As pending dues is the first screen Im getting, it's not allowing me to navigate elsewhere. Now this car isn't mine, 100% stuck.",1,Ola Driver,Negative
very good,5,Ola Driver,Positive
EXILENENT,5,Ola Driver,Positive
highest pass,1,Ola Driver,Negative
wrost support system,1,Ola Driver,Negative
poor,1,Ola Driver,Negative
"Don't use ola , this app many more people use for auto clicker",1,Ola Driver,Negative
customer care service nahin Hai,1,Ola Driver,Negative
outstation rental booking,5,Ola Driver,Positive
one of the wort app,1,Ola Driver,Negative
very bad app,1,Ola Driver,Negative
Long route accept hii nhi hota,1,Ola Driver,Negative
1399 recharge Kiya 15 din ka us din se business 0 mil rha hai,1,Ola Driver,Negative
nice app,5,Ola Driver,Positive
12/12 ghante order nahi milta,1,Ola Driver,Negative
nice,4,Ola Driver,Positive
no rides,5,Ola Driver,Positive
order uthata nhi hai,1,Ola Driver,Negative
very bad 😞,1,Ola Driver,Negative
sometimes it's disgusting 😞,5,Ola Driver,Positive
one of the worst app ola,1,Ola Driver,Negative
bahut hi bekar app hai ride hi nahi uthati ha,1,Ola Driver,Negative
worst app in service field,1,Ola Driver,Negative
unable to accept booking issue for app,1,Ola Driver,Negative
very good,5,Ola Driver,Positive
not getting the rides,4,Ola Driver,Positive
very bad not app for driver support only self benefit not driver benifits not sefty support,1,Ola Driver,Negative
Nice aap,5,Ola Driver,Positive
very nice,5,Ola Driver,Positive
No Customer Care. unable to transfer wallet to bank. totally earn my money put in their packet. totally scam. don't use. worst driver app.,1,Ola Driver,Negative
worst app there is no customer support,1,Ola Driver,Negative
best aap,5,Ola Driver,Positive
best,5,Ola Driver,Positive
bekar h,1,Ola Driver,Negative
मैं एक ऑटो ड्राइवर हूं राइड एक्सेप्ट नहीं हो पाती है पास लेने के बाद भी राइड नहीं मिलती है छोटी छोटी राइड में भी लॉन्ग पिकअप वाली राइड आती हैं तो आप ही सोचो हम कितना कमाएंगे?,5,Ola Driver,Positive
good,4,Ola Driver,Positive
not good app,1,Ola Driver,Negative
nice ola,5,Ola Driver,Positive
appa problemes,1,Ola Driver,Negative
"Not accepting ride on auto,buy pass of 15 day not getting single ride,and please switch off the green lable line.",1,Ola Driver,Negative
good,5,Ola Driver,Positive
fraud app don't use this,1,Ola Driver,Negative
super 😍😍,5,Ola Driver,Positive
"Latest version is very bad aur white patti aur tracker hatane chahia, sirf personal booking deni chahia, white patti aur tracker ki wajah se hume booking nahi accept hoti hai, isliye hum ola app nahi use karte, only uber aur meeter pe hi kam karte hai",1,Ola Driver,Negative
ओला ओला मे गाडी चलाने के लिए आनंद हो रहा है मेरे को ज्यादा बुकिंग दो मोठ्या मोठ्या बुकिंग नद्या,5,Ola Driver,Positive
worst app I recently joins and 300 rupees completed but I cannot withdraw my money since every time I try to add my bank they don't accept 😭😭 I lost 300 rupees hunger also,1,Ola Driver,Negative
bug app. not able to accept oders.,1,Ola Driver,Negative
poor interface,1,Ola Driver,Negative
very good,5,Ola Driver,Positive
im in a ola bike driver very worst experience im faced bad customer care they are not provided any whare customer service number not working app some times not working parcel rides not sended to after completing ur order ...,1,Ola Driver,Negative
"worst app serious issue Duty acceptance is very late When booking comes, it comes as a blur first and then duty is accepted after 5 seconds It is very difficult to do duty",1,Ola Driver,Negative
Worst rates for car in Chennai,1,Ola Driver,Negative
nice,5,Ola Driver,Positive
ride kiyu accept nhi ho rahi hai jab mai karne jata ho tu batate hai ki dusre driver ne utha liya kiyu hum pass le rahe hai daily kya faida useless,1,Ola Driver,Negative
coll mi rs 63---me kyu kar dya hi,2,Ola Driver,Negative
low quality,1,Ola Driver,Negative
do something with your app not able to accept bookings,1,Ola Driver,Negative
nice,5,Ola Driver,Positive
bad,1,Ola Driver,Negative
very bad not good app driver,5,Ola Driver,Positive
the incentive is not received in bank account and if we want to call ola their is no customer care number in app and their is not solution for the past 4months I'm trying but it is same the problem is not slove by changing the other bank account,1,Ola Driver,Negative
Iwant to change my mobile no plz change my no,2,Ola Driver,Negative
good,5,Ola Driver,Positive
nice,5,Ola Driver,Positive
Muahcala Mallesh Maharaj v,5,Ola Driver,Positive
sabse kharab perfect ola ki hoti hai na to kabhi yah right bajata hai na hi kabhi ismein right foot hai,1,Ola Driver,Negative
bore,5,Ola Driver,Positive
"Very poor app experience. Weste, Weste.fruad company",5,Ola Driver,Positive
nice App best trip income for taxi but daliy 149 u can pay the app and extra amount in next next trip add to 2rupees 6rupees for trip GST % always good the App,5,Ola Driver,Positive
good,4,Ola Driver,Positive
bad,2,Ola Driver,Negative
didn't get any ride since my id made,1,Ola Driver,Negative
parcel Kam milta hai aur ride bhi kam milti hai,4,Ola Driver,Positive
best ola,5,Ola Driver,Positive
ok,5,Ola Driver,Positive
good,5,Ola Driver,Positive
ओला की मौत निश्चित है,1,Ola Driver,Negative
super,5,Ola Driver,Positive
good,5,Ola Driver,Positive
very worst app,1,Ola Driver,Negative
no helpline number is available. useless driver app,1,Ola Driver,Negative
bahut hi bekar service hai esko koi use n kare to best h chor company hai,2,Ola Driver,Negative
pass lene k bad bhi minus kar deta h or toll add nahi karta chahe mundka toll ho ya gurugram ka ho or to or kai bar to mcd bhi nahi deta very bed service koi call centre nahi driver agar complaint kare to kaha kare,1,Ola Driver,Negative
aap is slow plz..... in my 4g mobile,5,Ola Driver,Positive
👍,5,Ola Driver,Positive
good,4,Ola Driver,Positive
nice app,5,Ola Driver,Positive
🤙,5,Ola Driver,Positive
very very wrost,1,Ola Driver,Negative
order booking display time Xtra Time change order display 1 second xpeed accepted timing display 10 seconds minimum display timing,5,Ola Driver,Positive
worst app,1,Ola Driver,Negative
very bad experience low quality GPS running and wrong fare this app today I have taken a trip pickup is 1.6 and dropp location over 6 km ola fare is 64 ruppes partner support is broken this app and also Custumber cancelled Tripp when I set there location but cancellation charge is 0 🤔,1,Ola Driver,Negative
i opened this app with latest one. but still getting as payment due of Rs.0.20 also unable to pay showing error,1,Ola Driver,Negative
"Ola has the worst support care. Please don't just take a grocery order, it will take at least an hour. You won't get any help from Ola support regarding this. They will ruin your whole day.",1,Ola Driver,Negative
good for work,5,Ola Driver,Positive
poor helpline support,1,Ola Driver,Negative
app is not working,1,Ola Driver,Negative
very bad 😞 app for driver,1,Ola Driver,Negative
good,5,Ola Driver,Positive
bad app,1,Ola Driver,Negative
don't use this app who r doing this is waste app because when u r targete as ben completed par one day after that it's not going to give any orders then weekly targent when wee r going finish it well not give orders they don't want to explore this app that's y uber & rapido r working their apps this is waste app too bad of using this use the uber it is taking subcrs prion then it's giving orders too us,1,Ola Driver,Negative
very bad service,5,Ola Driver,Positive
worst experience I m facing issue on a daily basis the order which has been completed by me later the order status were changed has cancelled and not getting the trip fare also after completing the trip the fare amount is getting changed don't use ola app,1,Ola Driver,Negative
waste,1,Ola Driver,Negative
not working,1,Ola Driver,Negative
third class app not working well,1,Ola Driver,Negative
NO responce to the users ..completely worst experiance ..there is no costumer support and there is no platform to solve the issues ..I paid money ..no one is there to explain why they deduct the money from my app,1,Ola Driver,Negative
new app update please,1,Ola Driver,Negative
ola sabse ghatiya chal raha hai customer care se baat nahin Ho Pa rahi hai 3 Sal Ho Gaya ola bevkuf banaa raha hai,1,Ola Driver,Negative
I got negative amount there is no explanation and also not able contact partner care,1,Ola Driver,Negative
good,5,Ola Driver,Positive
fraud app ..iam doing ola rider .but I have received only food orders .. while order pops up all most all the orders will be short distance amount will be around 55 to 60 with other incentives ..but after completion of ride they will give only 30 to 40 rupees..I have delivered almost 20 orders and got in that 15 got paid very less .. mainly worst customer care service,1,Ola Driver,Negative
super riding,5,Ola Driver,Positive
nice work 👏,5,Ola Driver,Positive
app note working,5,Ola Driver,Positive
"from last 5 days ,am sending mail to support team related to my issue but no one is replying over them.please do support if you are availble",2,Ola Driver,Negative
ola partner apps not working problem apps,1,Ola Driver,Negative
"rate showing 200rs at time of trip pickup and drop location reched trip amount showing me 85rs, worst app..",1,Ola Driver,Negative
Bad,1,Ola Driver,Negative
There is No customer care or customer support executives for Bike taxis.,1,Ola Driver,Negative
didn't come otp,1,Ola Driver,Negative
too good,5,Ola Driver,Positive
good earning app better than other app but order flow is very low,5,Ola Driver,Positive
always server down,1,Ola Driver,Negative
Ola very Nice 👍,5,Ola Driver,Positive
Update - Issue still not resolved,1,Ola Driver,Negative
not satisfied with navigation and price,2,Ola Driver,Negative
no Rides request.app issue daily.we can't accept the ride due to app issue no customer care support,1,Ola Driver,Negative
👍🏻,5,Ola Driver,Positive
scem karta hai ola,1,Ola Driver,Negative
Worst app.... Worst Service......Lack of Customer Support.... Lack of Response from partner care,1,Ola Driver,Negative
good,5,Ola Driver,Positive
good,5,Ola Driver,Positive
app problem,1,Ola Driver,Negative
I'm not able to accept the orders only and not getting orders in Ola app moving for other platform,1,Ola Driver,Negative
good,4,Ola Driver,Positive
ola company bhut aachi bhai logo ola se me apna ger chla rha hu or Home loan ki kisht bhi bhar rha hu or meri shadi ka karja chuka rha hu,5,Ola Driver,Positive
super 👍,5,Ola Driver,Positive
There is accepting issue as well as fair is too much less than other app. Uber is best in this matter. Today I accept a ride of 17km and the price is only 125! seriously? the price should be minimum 160. rubbish....,1,Ola Driver,Negative
happy,5,Ola Driver,Positive
bad experience yesterday I am pick up courier and it was delivered. shared photo and successfull delivered order. but after sometime cancelled the order and no earning here. wastage of my time and money.,1,Ola Driver,Negative
good service,5,Ola Driver,Positive
nice,5,Ola Driver,Positive
Rate sahi karo pahle sab hota puri puri raat nikal jaati 1 booking nahi aati,1,Ola Driver,Negative
good,5,Ola Driver,Positive
good 👍,5,Ola Driver,Positive
new update is worst booking are not at all visible on screen it comes and goes that fast you can't even see them whats the point of making it when we the drivers are not able to see location price distance,1,Ola Driver,Negative
good,5,Ola Driver,Positive
Good 👍,5,Ola Driver,Positive
"worst app..already paid for subscription fees still subscription fees again deducted from the trip.. while searching for solutions, there is no such s chat suport available and no call support as well.. how can we connect to the support team.. very bad helpline of ola..",1,Ola Driver,Negative
comission bhut zada h,1,Ola Driver,Negative
frequently freezing app I don't know every time I have to get booking in eed to off line and online otherwise I'm not getting any bookings,5,Ola Driver,Positive
app not Working many days,1,Ola Driver,Negative
very bad rate down 👎,1,Ola Driver,Negative
not good for driver. it's sucide bond to driver partners and very fraud work with drivers.,1,Ola Driver,Negative
rapido is capture the market and ola is slowly dead app very less costumer for ola use in bsp Chhattisgarh,5,Ola Driver,Positive
ola ki outstation booking setting karne Wale gadi ko Chali jaati Hai normal driver ko nahin aati hai isliye ola car ka recharge Koi bhi Na Karen,1,Ola Driver,Negative
app not proper working while ride is comes.,2,Ola Driver,Negative
very nice,5,Ola Driver,Positive
no costumer service,1,Ola Driver,Negative
no support. it's been 7 month I haven't received. my payout.,1,Ola Driver,Negative
please update the vehicle location in the ola application map it shows complete ride root and the vehicle icon is not visible every time in the map. rides are vanishing in 2 to 3 sec fix this issue (the same rides shows after 2 min),5,Ola Driver,Positive
super,5,Ola Driver,Positive
worst rate for drivers,1,Ola Driver,Negative
"When I could use the auto accept app it was good, now I am facing a lot of difficulties even the big fares are not accepted for Guwahati city",1,Ola Driver,Negative
bad service 😔😔,1,Ola Driver,Negative
West richarge ..ho rahe hai na h bhada dera h or bheda dikha ke gayab kar deta h ek h second me socho bhai log ek second me dekh kaise sakte h dekh ke h log uthayenge na or rate to aise deta h jaise bhikhari ko roti dera h,1,Ola Driver,Negative
Oder uthte hi nhi h main dikkat to y h iska ilaaj kro,1,Ola Driver,Negative
Good service,5,Ola Driver,Positive
playing game with innocent riders,1,Ola Driver,Negative
good,5,Ola Driver,Positive
good 👍,5,Ola Driver,Positive
ओला सुपर,5,Ola Driver,Positive
"bookings not accept........ ola no time booking accept..........thik karo app ko ek bhi ride ot nahe rhe hai .......,.,........,..................................",1,Ola Driver,Negative
"There is no help of any kind in this app, after I picked up a food order I wanted to cancel it, neither did I talk to the customer nor did anything happen, till now my order has not been cancelled like in the app",1,Ola Driver,Negative
issu accepting oder,1,Ola Driver,Negative
nice,5,Ola Driver,Positive
boking accept issue app boking kindly solve it,1,Ola Driver,Negative
very bad no booking accept,1,Ola Driver,Negative
bookings not accepted,5,Ola Driver,Positive
worst app of all didn't give correct fare amount and ola extra commission is eating and worst map navigation 😡😡😡😡,1,Ola Driver,Negative
good,5,Ola Driver,Positive
good,5,Ola Driver,Positive
Bed app no given money,1,Ola Driver,Negative
Super,5,Ola Driver,Positive
this app is no rides in Tirupati and location in not updated and long rides in pick up,1,Ola Driver,Negative
SHAMELESS APPS TWO DAYS WAITING FOR SINGLE ORDER,1,Ola Driver,Negative
very bad app & company fraud,1,Ola Driver,Negative
my account is blocked pls unblock,1,Ola Driver,Negative
"Wrost, no customer support, they don't want",1,Ola Driver,Negative
"once you read the inbox messages, it are stillshowing as unread messages in the app. OP",1,Ola Driver,Negative
Excellent,5,Ola Driver,Positive
not working,1,Ola Driver,Negative
shandar,5,Ola Driver,Positive
very bad,1,Ola Driver,Negative
good 👍,5,Ola Driver,Positive
"Ola Partner App ka experience hammesha smooth milta hai. Ride allotment fast, payment clear, aur support bhi theek hai. Khush hoon, isliye 5 star!",5,Ola Driver,Positive
"This is the worst app in the world. It doesn't accept Ola bookings. They torture the driver or the leader to accept them, and the bookings aren't accepted. You guys have created such a shoddy app. If it's not doing well, shut it down and launch another app.",1,Ola Driver,Negative
worst service.,1,Ola Driver,Negative
👍,5,Ola Driver,Positive
awesome app,5,Ola Driver,Positive
I pay my negative balance 304 online but still app showing pay amount 304 they doing froud with driver not updating in to app also I contact partner care there is no option to upload payment screenshot,1,Ola Driver,Negative
bad service,1,Ola Driver,Negative
2 baar negative balance ki payment kar di 51 rs do time pay kr diye abhi tak update nhi hua third class support,1,Ola Driver,Negative
ola is the one of best driver care app since coming uber in india market he brock of driver's and vehicle owner's bone and very very high commission directly and indirectly from both side driver's and owners please avoid using uber,5,Ola Driver,Positive
okkkkkkk,5,Ola Driver,Positive
"waste don't download & waste urs valuable time , download UBER DRIVER APP and earn more",1,Ola Driver,Negative
Waste app no customer support many orders not showing in earning cheating app waste of time,1,Ola Driver,Negative
no problem sol,1,Ola Driver,Negative
exilent,5,Ola Driver,Positive
not 🚫 for booking fake ola froud fake app,1,Ola Driver,Negative
very nice very good,5,Ola Driver,Positive
bad service,1,Ola Driver,Negative
super,5,Ola Driver,Positive
ola is very very worst company why company is running no customer care no message reply before accept booking showing better amount then complete ride amount decrease the amount shut down company boycott ola,1,Ola Driver,Negative
raid jaldi nahi uthti,4,Ola Driver,Positive
poor service,1,Ola Driver,Negative
super service,5,Ola Driver,Positive
Ola company deceives auto divers worest team,1,Ola Driver,Negative
waste apps big scammer,1,Ola Driver,Negative
worst app struked many times,1,Ola Driver,Negative
Good,5,Ola Driver,Positive
good,5,Ola Driver,Positive
very good,5,Ola Driver,Positive
no accept order 😡,1,Ola Driver,Negative
ola other aap good but aap is not working,5,Ola Driver,Positive
don't getting the ride after the subscription total fraud with the rider,1,Ola Driver,Negative
super,5,Ola Driver,Positive
Good,5,Ola Driver,Positive
Good,5,Ola Driver,Positive
worst service,1,Ola Driver,Negative
so bad condition app not accepting trip,1,Ola Driver,Negative
received 0 order after being online 24hr,1,Ola Driver,Negative
many drivers are using Auto clicker to accept orders... kindly do something about it,1,Ola Driver,Negative
ola aap bahut he accha hai,5,Ola Driver,Positive
nice ko ni,5,Ola Driver,Positive
Ride show hoti hai but accept nahi hoti please fix this issue,1,Ola Driver,Negative
city change nahi ho pa rahi h delhi to mumbai worst costomer saport,1,Ola Driver,Negative
UI ISSUE. Can't accept orders,1,Ola Driver,Negative
poor service this app,1,Ola Driver,Negative
nice to meet ola driver,5,Ola Driver,Positive
nice,5,Ola Driver,Positive
good 👍,5,Ola Driver,Positive
thank you,5,Ola Driver,Positive
very good nice apps,5,Ola Driver,Positive
I don't know who cancelled the order but he cut 399 from my wallet The worst app don't use it,1,Ola Driver,Negative
main 2 month se new vehicle ke document uplaod kar raha hu lekin every time reject ho raha hai new rc hai koi help nahi ho rahi hai na hi customer support se baat ho rahi agar koi help ho sakti hao batao,1,Ola Driver,Negative
ek dam 3rd class ho chuka hain ola company........,1,Ola Driver,Negative
worst app ola rider who pay 25 per day fees but no any ride received,1,Ola Driver,Negative
cheating company,1,Ola Driver,Negative
good,5,Ola Driver,Positive
"no earnings,more waiting time to give an order,call center is number 1 worst ,not connecting on time",1,Ola Driver,Negative
good 👍👍,2,Ola Driver,Negative
very good 👍,5,Ola Driver,Positive
"riders ke problems ka koi solution nhi he na hi koi customer care he bas autometic computerised ans. aate he koi bhi payment ka issue hota he to phone call nhi kar sakte rider hamesh lose me jata h agr ki insident hota he to ,network issue ki vjh se km capture nhi huaa to aapko pura fare nhi milega or na hi customer care se baat ho pati he meri taraf se to enko 1 str bhi nhi milna chahiye very poore service for riders ,jabki ye log rider ki gadi bhi use karte he or rider ko bhi.online pay low",1,Ola Driver,Negative
not getting continuesly orders 1hr 1 order very bad earning was very low,1,Ola Driver,Negative
very bad Subscription lene baad bhi commision katra hai aur jab maine support pe baat karni chahiye nahi hui rides jitni baar koshish karo jaldi accept hoti hi nahi baar baar reject ho jaati hai very experience I ma switching to rapido aur uber woh bahot better rhai inse I will also put post on twitter jisse sabko pata chale ki ye app useless hai,1,Ola Driver,Negative
good,5,Ola Driver,Positive
good,5,Ola Driver,Positive
