Review,Rating,App Name,Sentiment
maybe you should inform your riders they can schedule rides ahead of time just like lyft does many of your customers do not know anything about this feature spread the word so both parties on both sides of the coin can better plan their dayweek,5,Uber Driver,Positive
service is wrost,1,Rapido Captain,Negative
life time earning,5,Rapido Captain,Positive
no customer care support this app,1,Uber Driver,Negative
update from mid december so bad,1,Uber Driver,Negative
worst ola as a cab driver ola wont talk to his partnersdrivers just investing our money and act like slaves,1,Ola Driver,Negative
third class rapido bike taxi please my brothers and my friends rapido is a third class company okay they get more commission in this not us if i have to go km for then why should i accept the order if a customer comes it is better that you work in uber their service is good you can work as per your wish you can work as much as you need you should not work with rapido stop it,1,Rapido Captain,Negative
west richarge ho rahe hai na h bhada dera h or bheda dikha ke gayab kar deta h ek h second me socho bhai log ek second me dekh kaise sakte h dekh ke h log uthayenge na or rate to aise deta h jaise bhikhari ko roti dera h,1,Ola Driver,Negative
good,5,Ola Driver,Positive
good,5,Rapido Captain,Positive
super hero ola bar deta hai mera jola,5,Ola Driver,Positive
worst app,1,Ola Driver,Negative
screw uber,1,Uber Driver,Negative
worst experience,1,Rapido Captain,Negative
why its not getting install in my mobile vivo and its android version is still not getting,1,Uber Driver,Negative
bhut commission hai,1,Rapido Captain,Negative
ola driver driver ka paisa kha kha ke itni badi company ban chuki hai,1,Ola Driver,Negative
driver k sath dhokha krti h ye company jis rate me tempu nhi jata wha jaye driver ki sedan car ola k chkkar m kya kr rkha h sir market ka khud customer bolne lge h ki tempu ka rate jyada show kr rha tha to cab kr li to tumhre jab c thodi na jana h pesa jisko service chiye wo pesa dega pr tum to rs km me chalna h sedan with ac btao is haal c to india me ola company hoti thi ese khne wale h log thode time baad olawalo sudhar jao kayde me rho to abhi fayde me rhege agar driver gya to ola bnd,1,Ola Driver,Negative
good,5,Ola Driver,Positive
excellent,5,Uber Driver,Positive
the best ever,5,Uber Driver,Positive
super,5,Ola Driver,Positive
nice,5,Ola Driver,Positive
good,5,Uber Driver,Positive
latest incident december mein ek customer ne complete ki ki ac nahin chala rahe aur maine customer care se baat ki aur vah kah rahe hain ki aap customer ko satisfy karo batao degree temperature per unko satisfy karne ke chakkar mein ham khud bimar ho jaaye,1,Uber Driver,Negative
i think they need to fix this app the day its started a voice guide for the order but its not working in the voice guide for the map following and yesterday there were no orders for an hour,1,Rapido Captain,Negative
greatest earning apps,5,Rapido Captain,Positive
very worst,1,Uber Driver,Negative
good,5,Ola Driver,Positive
not sign,1,Uber Driver,Negative
kindly not receive ola booking ola now given rs per km,1,Ola Driver,Negative
very bad app for driver partners,1,Uber Driver,Negative
good aap,5,Uber Driver,Positive
my account is blocked so my account active in now,1,Ola Driver,Negative
app has bug that suddenly makes your sound level go to max everytime it wants to send notification i wear one earphone usually when i ride my bike to get directions or for music but everytime this app gets notification it shoots volume to max which hurts my eardrums if they dont fix it people will go deaf because of them,1,Uber Driver,Negative
ola wale jabhi apne app ko update krte hai ride ana hi band ho jati hai pta nahi kitne bekar engineering ko kam pr rakha hai,1,Ola Driver,Negative
login issue after installing,1,Ola Driver,Negative
super,5,Rapido Captain,Positive
worst aplication,1,Ola Driver,Negative
very good,5,Ola Driver,Positive
bekar h bhai sabhi uber chalo pesa bahot come deti h repido plz sabhi bhai uber usse karo acha pese milta h,1,Rapido Captain,Negative
good,5,Rapido Captain,Positive
need update app is not working good,1,Ola Driver,Negative
good app,5,Rapido Captain,Positive
thanks for support,5,Ola Driver,Positive
good,1,Uber Driver,Negative
kindly focus in your cab economy and cab premium,4,Rapido Captain,Positive
very nice,5,Uber Driver,Positive
best,5,Ola Driver,Positive
very good,5,Uber Driver,Positive
im grateful for the opportunity to work with uber the app is welldesigned the experience has been smooth and it has helped me improve my earnings thank you for providing such a reliable platform,5,Uber Driver,Positive
dont use this app,1,Ola Driver,Negative
if rider do as part time job and and dont want to reveal so rider privacy improve your app to before accepting show customer name so they can decide st choose customer by name,1,Rapido Captain,Negative
bad,2,Ola Driver,Negative
worst app maintenance,1,Uber Driver,Negative
amar account open hoche nayour caption account deactivatebolche ami customar care a mail kore hoyrani hoye galamcustomer care theke kau phone korlo na ba maill korlo naa tai hoyrani hoye galamba ke customer care survis,1,Rapido Captain,Negative
rate bhut km dete hai,1,Rapido Captain,Negative
new app update please,1,Ola Driver,Negative
west not worth,1,Ola Driver,Negative
good,5,Uber Driver,Positive
super app,5,Uber Driver,Positive
nice experience,5,Ola Driver,Positive
grateful for the opportunity thank you very much,5,Uber Driver,Positive
good,5,Uber Driver,Positive
very helpful for ride and earn money,5,Rapido Captain,Positive
good,5,Ola Driver,Positive
kdk uber driver hai,5,Uber Driver,Positive
exlent,5,Rapido Captain,Positive
ride not show help me ola chhor hai,1,Ola Driver,Negative
this is not good for bussines,1,Uber Driver,Negative
very bad aaj din se account me paise ja rahe h har roz payment failed ho raha h,1,Ola Driver,Negative
bad experience,1,Uber Driver,Negative
good,5,Uber Driver,Positive
great efforts great rewards,5,Uber Driver,Positive
nic,5,Rapido Captain,Positive
nice,5,Ola Driver,Positive
nice,5,Ola Driver,Positive
good day app,5,Rapido Captain,Positive
trip acceptance failure many times,2,Uber Driver,Negative
not picking,1,Rapido Captain,Negative
good,5,Uber Driver,Positive
good,5,Ola Driver,Positive
thank you for making this app,5,Rapido Captain,Positive
its amizing very good thanks to ola come in my present business life,5,Ola Driver,Positive
rd class app hai is se accha uber rapido hai koi is ko use mat karna ya download plzzz,1,Ola Driver,Negative
super,5,Uber Driver,Positive
thankyou,5,Uber Driver,Positive
very bad,1,Uber Driver,Negative
good,5,Ola Driver,Positive
,2,Uber Driver,Negative
,1,Uber Driver,Negative
ive facing problem unable to accepted rides while pop up on mobile interface its so much irritating for riders fix it as soon as and also app running very slow customers booking incorrect pickup point location before they booking you may should ask in the app confirmation for picup point is it correctly pinning or not before reaching customers location there are canceling it not getting proper rides while after subscription what you made to fooling us,1,Ola Driver,Negative
nic,5,Ola Driver,Positive
been with uber for many years and for some reason this last update is causing me to take so many selfies i just turned it off after it doing this times today fix the issue,1,Uber Driver,Negative
nice,5,Uber Driver,Positive
full payment not received,1,Uber Driver,Negative
gat good,5,Uber Driver,Positive
very good,5,Uber Driver,Positive
good,5,Rapido Captain,Positive
love it,5,Uber Driver,Positive
app crashed from hours till not solved overall is good plz slove this as soon as possible captions are suffering,4,Rapido Captain,Positive
good,5,Uber Driver,Positive
the best app ever to earn,4,Uber Driver,Positive
good,5,Ola Driver,Positive
this app has been making an adjustment outofpocket expense apparently are getting more costly for ware and tare on the car as gas prices rise the app is adjusted to be making less and less money per drive and doing it on the drivers experience for the damages to secure to the expense of the car failure to not be able to even prepay buying gas first with the unbrella paymentthat s in app bank ponzi were you own a company and you get a business loan and buy a new car and pay it of an cant realy,5,Uber Driver,Positive
very worst app dont download fraudster app killing drivers and customers,1,Ola Driver,Negative
gatiya app he,1,Rapido Captain,Negative
nice,5,Rapido Captain,Positive
new update,5,Ola Driver,Positive
worst app,1,Ola Driver,Negative
unable to end ride for more than hour,1,Rapido Captain,Negative
worst app i guess my dl verification going from last days no customer care no option to check and no update and reason i mean really no customer support for riders at all how it will work even after sending mail on their official mail still no response,1,Rapido Captain,Negative
good,5,Ola Driver,Positive
customer care is working badly,1,Uber Driver,Negative
excellent opportunities,5,Ola Driver,Positive
very nice,5,Uber Driver,Positive
i have purchased subscription pack for rupees amount was debited but till now the subscription features not available in my app invoice also not received,1,Ola Driver,Negative
ola,1,Ola Driver,Negative
profile profile photo and name and dl showing under verification please tell me hot much time i can,2,Rapido Captain,Negative
sabsha kam rate ola ka ha,1,Ola Driver,Negative
performance improved,4,Rapido Captain,Positive
bad experience froud company,1,Ola Driver,Negative
they will constantly lie to you and say that you have like for example a order and once you complete the order then pay you i genuinely dont understand how this company isnt breaking multiple laws do not bother driving for uber eats,1,Uber Driver,Negative
din me paise acha nhi deta,1,Uber Driver,Negative
ola is the one of best driver care app since coming uber in india market he brock of drivers and vehicle owners bone and very very high commission directly and indirectly from both side drivers and owners please avoid using uber,5,Ola Driver,Positive
i love driving for uber eats and while not perfect the app helps make it easy one bug is that sometimes rejecting a new trip request will cause the app to crash the request box freezes on the screen and cant be closed the only thing you can do is restart the phone which is not good when youre in the middle of a job l also occasionally navigation doesnt work properly the route isnt shown on the map and no voice prompts for turns etc,5,Uber Driver,Positive
,1,Rapido Captain,Negative
nice,5,Rapido Captain,Positive
jab document submit nahi kiya pichhe pad gaye the ab jab submit kar diya to verify nahi ho pa raha,1,Rapido Captain,Negative
world ka ghatiya app,1,Uber Driver,Negative
very bad app,1,Ola Driver,Negative
ride bhut kam aati hai,5,Ola Driver,Positive
very good,5,Rapido Captain,Positive
good app,5,Ola Driver,Positive
good,5,Uber Driver,Positive
good company,5,Ola Driver,Positive
good,4,Rapido Captain,Positive
very worst app,1,Rapido Captain,Negative
very bad application,1,Ola Driver,Negative
could be better but over all easy to use,4,Uber Driver,Positive
good,4,Uber Driver,Positive
,5,Uber Driver,Positive
bad performance,1,Ola Driver,Negative
good app,5,Ola Driver,Positive
love,5,Uber Driver,Positive
free zoo kar na se ja,5,Rapido Captain,Positive
,1,Ola Driver,Negative
super cab aap,5,Ola Driver,Positive
this ap has the following weaknesses the navigation interface is very primitive specially became worse in recent updates without waze navigation with uber itself is almost impossible when navigating through waze suddenly the uber app jumps over the waze and make waze disappear this is very annoying when you are driving and you have to stop or slow down to return waze back in my case i was in the brink of an accident several times there is no trip filtering it is a lie,1,Uber Driver,Negative
no froud company,1,Rapido Captain,Negative
ok,5,Rapido Captain,Positive
plz update server driver app is hanging update sir,1,Ola Driver,Negative
i like working for uber i just would like to see more activity when i take a big order for you and then am taken offline that is not fair,5,Uber Driver,Positive
good,5,Rapido Captain,Positive
without insurance white bord,1,Rapido Captain,Negative
not working aap,1,Ola Driver,Negative
its easy and convenient i just love it,5,Uber Driver,Positive
very nice,5,Rapido Captain,Positive
very good,5,Ola Driver,Positive
nice app and good support drawback is mobile battery getting drain quick and for long rides while returning back there are no rides kindly need more rides thank you,5,Rapido Captain,Positive
west of time dont work with ola,1,Ola Driver,Negative
very good app for part time and full time,5,Rapido Captain,Positive
good onlainishu help mi ples,5,Ola Driver,Positive
love it,5,Uber Driver,Positive
,1,Ola Driver,Negative
battery drains faster consume so much battery work to improve battery drains issue,1,Rapido Captain,Negative
pls clear my problem,5,Rapido Captain,Positive
love it all the customers ive had are great,5,Uber Driver,Positive
very nice,5,Uber Driver,Positive
super,5,Rapido Captain,Positive
quick and convenient,5,Uber Driver,Positive
worest service ask question block id years,1,Rapido Captain,Negative
,1,Rapido Captain,Negative
why is there no time limit when a passenger has multiple stops i just spent mins outside a walmart waiting on my passenger to come back if i cancel it reflects on me instead of the passenger bring back time limits for stops,2,Uber Driver,Negative
uber is very good application,5,Uber Driver,Positive
good,5,Rapido Captain,Positive
nice,5,Ola Driver,Positive
extremely disappointed with rapido swiggy partnership i downloaded the rapido app a month ago and they started giving swiggy orders through rapido today i completed an order and delivered it exactly to the correct location yet the customer still complained without any proper verification of whose mistake it was rapidoswiggy charged me a penalty of when i contacted customer support they simply said we cant do anything swiggy has penalized you even though the order was assigne,1,Rapido Captain,Negative
good,5,Rapido Captain,Positive
please update new version and pass not showing in app,4,Ola Driver,Positive
very nice,5,Uber Driver,Positive
fake app driving fare com,1,Rapido Captain,Negative
bad app,1,Ola Driver,Negative
thik,5,Uber Driver,Positive
good experience,5,Ola Driver,Positive
works good,5,Uber Driver,Positive
good,4,Uber Driver,Positive
what has happend to rapido so cheap rides earlier it was good but from last few weeks they have been doing so cheap ridesdont go with the competition you have your own reputation so plz do care of your captains as we the only one from you people are earning,1,Rapido Captain,Negative
,1,Rapido Captain,Negative
too much waiting for orders staying online for hours still orders waste of time automatically stops working if we dont get orders for more than hour,1,Ola Driver,Negative
fraud company,1,Ola Driver,Negative
not worth the app they only pay per delivery and mileage and maintenance can be very costly on the vehicle some deliveries barely cover the gas,1,Uber Driver,Negative
xlent app,5,Ola Driver,Positive
,5,Uber Driver,Positive
very very nice,5,Uber Driver,Positive
charge extra from customer never pay even half to driver,1,Uber Driver,Negative
,1,Rapido Captain,Negative
i started pm to pm i earn rp were my petrol cast wast,1,Rapido Captain,Negative
not good service and rate not customer support,1,Rapido Captain,Negative
v v good,5,Uber Driver,Positive
rapido capital app cant login why and what is issue so i cant login my account please check this i needed help on this,5,Rapido Captain,Positive
i went to get the whole package yesterday i reached the drop location but the customer did not get the otp i talked to him and got his number it has been days now my app show plz delivory parsal costomer care not supported me,1,Ola Driver,Negative
good app,5,Ola Driver,Positive
nice,5,Rapido Captain,Positive
all my life time app ever till i die,5,Uber Driver,Positive
the worst application for a captain to use its server never works every time i tried transferring money from my wallet it took forever and sometimes fails,1,Rapido Captain,Negative
good,5,Rapido Captain,Positive
no rides requestapp issue dailywe cant accept the ride due to app issue no customer care support,1,Ola Driver,Negative
not order received,1,Rapido Captain,Negative
worst app dont use because without cause block your account,1,Ola Driver,Negative
,1,Ola Driver,Negative
partner customer support is very bad,1,Ola Driver,Negative
disgusting app very low prices,1,Ola Driver,Negative
the ride with online payment disappears and the map also does not work,1,Ola Driver,Negative
good,4,Rapido Captain,Positive
,1,Rapido Captain,Negative
very bed ola apk,1,Ola Driver,Negative
waste app too much commission take any action government worst partime job uber little best,1,Rapido Captain,Negative
good,1,Uber Driver,Negative
,5,Uber Driver,Positive
very poor service auto selected the wrong details and block my account very low price to other bike taxi services,1,Uber Driver,Negative
bahut kharab he,1,Rapido Captain,Negative
good,5,Rapido Captain,Positive
five star,5,Rapido Captain,Positive
nice,5,Rapido Captain,Positive
nice app,5,Uber Driver,Positive
west of time ola not responding,1,Ola Driver,Negative
map has gone worse wait time dosent start since update,1,Uber Driver,Negative
good,5,Ola Driver,Positive
good,5,Rapido Captain,Positive
hi good morning uber,5,Uber Driver,Positive
good,5,Uber Driver,Positive
vvi app,5,Rapido Captain,Positive
nice,5,Ola Driver,Positive
very poor service im unable to login customer service is responding,1,Rapido Captain,Negative
yes yes star,5,Rapido Captain,Positive
good,5,Rapido Captain,Positive
good,5,Ola Driver,Positive
bad login service,1,Ola Driver,Negative
super,5,Ola Driver,Positive
mana ola ka pass liya but ussa koi be change nhi ride nhi aa rhi ride jo aa rhi ha pick nhi ho rhi waste of money pass,1,Ola Driver,Negative
support takes days and just repeats back to you what you ask it theres no process to switch from eats to x no process to change my region no process available to add my vehicle i ask and they just tell me to do those things like i havent tried edit it has now been weeks over a dozen support chats and still not approved i honestly cant believe how faulty and slow their processes are even falsely determining im a criminal and ineligible lol,1,Uber Driver,Negative
not good ubae not resolved my problem,1,Uber Driver,Negative
many times i have purchased ola pass and it shows plan activated but plan not working and i am not able to accept bookings instantly stil i have to wait for seconds as like before then whats the use of purchasing ola pass,2,Ola Driver,Negative
good,5,Rapido Captain,Positive
worst fearure ever of uber if u dont cancel it will auto accept,1,Uber Driver,Negative
low rate,5,Uber Driver,Positive
,1,Ola Driver,Negative
my life,5,Ola Driver,Positive
rapido is a fraud and third class company to work with when you pick up the ride it will show different and less time to travel but when you finish the ride time will increase and the kilometre as well they will not pay you single rupee extra when i call the customer care he says you have driven only m extra which is not chargeable as per their system but my car driven more than km extra as per the route even they are showing in their app less time only rapido is doing a big fraud,1,Rapido Captain,Negative
very bad aap,1,Ola Driver,Negative
idy hi nhi open ho rahi h,1,Uber Driver,Negative
good app,5,Uber Driver,Positive
good,5,Ola Driver,Positive
even you buy their subscriptions they wont allow to get customers and if you didnt buy their subscriptions they wont allow to get a miss call even app and everything pathetic i bought one week pass to get customer it didnt work when you get some ome app doesnt allows to pick them,1,Ola Driver,Negative
fantastic,5,Uber Driver,Positive
bad app,1,Ola Driver,Negative
issue in order accepting time,1,Ola Driver,Negative
very bad very harmful,1,Rapido Captain,Negative
good,5,Rapido Captain,Positive
,1,Uber Driver,Negative
very low price,1,Ola Driver,Negative
almost never expiernced issue with,5,Uber Driver,Positive
very bad,1,Ola Driver,Negative
long waiting,1,Rapido Captain,Negative
today i drove for an hour and a half and made terrible earnings i receive fake requests ie ill get a good fare request accept within a micro second and then the request is already taken by another driver i have a new phone and auto not a technology issue then ill get another good offering but someone else gets it then ill get a request and not accept that and it hurts my acceptance rate maps suck tips suck so much more but limited to characters gosomalia,1,Uber Driver,Negative
good,5,Uber Driver,Positive
i m unhappy,1,Rapido Captain,Negative
this app not easy as before again drivers not allowed to complain about customers bad behavioragain if an order is already picked by some its added cancelation rate for youthis app works totally for customers not driversboth customers and drivers are human beings and treat as equal but this company not like that,1,Uber Driver,Negative
very bad service given for drivers,1,Ola Driver,Negative
great app im new to uber and i find the app very helpful,5,Uber Driver,Positive
good,5,Ola Driver,Positive
since the last update th of august the application stopped working on my gaming phone forcing me to buy either an iphone or a samsung is such a capitalism move which just causing me to use competitors driving app,1,Uber Driver,Negative
very bad,1,Uber Driver,Negative
they charge other fee even after zero commission plan other service provider dont charge gst but rapido charge gst,1,Rapido Captain,Negative
baest,5,Ola Driver,Positive
bahut he bekar app hai id open dikhti hai par chalti nahi hai last month say customer care say contact karnay ki koshish ho rahi hai but bot transfer nahi kr raha hai problem wahi ki wahi hai kabhi driver ko problem ho gai to wo to gaya kaam say,1,Ola Driver,Negative
good,5,Uber Driver,Positive
good,5,Uber Driver,Positive
worst app my is blocked i cant able to login,1,Ola Driver,Negative
good,5,Ola Driver,Positive
not support,1,Ola Driver,Negative
i feel gud using the app,5,Uber Driver,Positive
very bad service not booking accept,1,Ola Driver,Negative
thank,5,Uber Driver,Positive
bike saver rides bht low price,1,Uber Driver,Negative
good app he ubar,5,Uber Driver,Positive
good,5,Uber Driver,Positive
very nice,5,Ola Driver,Positive
very good app,5,Ola Driver,Positive
very poor customer service unable to call or get a response from customer service team,1,Uber Driver,Negative
very bad app,1,Rapido Captain,Negative
nice,5,Ola Driver,Positive
time waste processand poor staff in alla local areas and no poper contacts and very negligence,1,Ola Driver,Negative
mene aaj rs ki ride uthayi km or usme inhone commission kaat liya koi logic nhi h coustomer care pr call kro toh vo apne attitude me rhte hai or id suspended kr dete hai yhi haal h rapido ka,1,Rapido Captain,Negative
bhoot bekar company toll nhi deti or call pr bhi koi problem solve nhi hoti,1,Rapido Captain,Negative
if customer cancel the ride that also affect your performance worst logic,1,Rapido Captain,Negative
sabse bekar app h paisa jada lene lagta h agar app din se jada kam karte h,1,Rapido Captain,Negative
the app is generally good but i have a few suggestions to improve the navigation experience for captains autofollow map while the pickup location map works well the map often gets stuck during the dropoff phase i have to manually recenter it repeatedly please update the map to automatically follow the vehicles movement so i can see the route in realtime,5,Rapido Captain,Positive
,5,Uber Driver,Positive
rapido captain ko bhut loota ja rha hai ye log min ki ride p rs lete hai aur captain ko rs milta hai aur minute ki ride pe ye log le rhe hai jisme captain ko rs mil rha hai kitna jada commission le rhe hai bhut hi poor always dissatisfied with this platform aur bike metro aur bike boost ka to option hatna chahiye usme to bhut hi less earning hoti hai,1,Rapido Captain,Negative
this is a great application,5,Uber Driver,Positive
trip not expected properly,1,Ola Driver,Negative
i can no longer get a hold of any customer service over the phone and i had rider not pay for the fair and its been weeks still havent heard nothing i have gotten no help customer service is literally turned to the worse on here,1,Uber Driver,Negative
very good cab service,5,Rapido Captain,Positive
as per last discussion i sent a mail but still now not solved my issue waiting from so many days very bad experience,1,Rapido Captain,Negative
sokalo airport ahile bohut trip pai moi ahile gonta tu lage mok jate advance trip die jen,5,Ola Driver,Positive
i tried to register on this app days ago my application was in verification stage after days it showed unable to process application i am trying to register again now it is showing try to add another vehicle i mailed ola support but no update on that mail as well,1,Ola Driver,Negative
good aap,5,Rapido Captain,Positive
froud aap,1,Rapido Captain,Negative
good,5,Uber Driver,Positive
thank you,5,Rapido Captain,Positive
customer service is late,5,Rapido Captain,Positive
west company in india,1,Ola Driver,Negative
not with ola support my money is not credited yet,1,Ola Driver,Negative
nice,5,Uber Driver,Positive
,1,Ola Driver,Negative
good,5,Ola Driver,Positive
good,5,Uber Driver,Positive
so nice app,5,Uber Driver,Positive
rate is not correct in ride,1,Ola Driver,Negative
some times after completing the trips it will not be shown on the screen and also no earning will be shown for that trip like this it happened twice for me such that first time rs including incentive second time rs including incentive in this app there is no option where we can contact the customer care and solve the issue if trip is missing then we have to forget the earning for that trip please kindly take the note of this,1,Ola Driver,Negative
stop the auto clicker,1,Ola Driver,Negative
nice,5,Uber Driver,Positive
good work,5,Ola Driver,Positive
not helpful,2,Uber Driver,Negative
nice,5,Rapido Captain,Positive
ubber is great plataforma for earning estoy muy contento ubber is great trabajando con total libertad quiero trabajar con ubber muchos aos ms just one thing ubber need to improve a little bit ubber map thanks,5,Uber Driver,Positive
safe n,5,Uber Driver,Positive
very super good app,5,Rapido Captain,Positive
very bad arning ghatya company,1,Uber Driver,Negative
very good,4,Rapido Captain,Positive
good,5,Ola Driver,Positive
good,5,Rapido Captain,Positive
my complaint is same as given others waste app no costomer service responce learn how rapido uber costomer give responce or vicket this app,2,Ola Driver,Negative
booking is the not expet,2,Ola Driver,Negative
good experience,5,Rapido Captain,Positive
very bad experience this app,1,Uber Driver,Negative
outstation booking open kare,5,Ola Driver,Positive
fir bahut kam deta hai,1,Ola Driver,Negative
amazing,5,Uber Driver,Positive
sadly pay has drastically decreased even around the holidays very sad uber takes majority of the pay and leaves a minimal amount for drivers you can sit or drive around for hours and not get any rides or make any money,2,Uber Driver,Negative
nice,5,Uber Driver,Positive
super,5,Ola Driver,Positive
not driver friendly not connecting costumer service center,1,Ola Driver,Negative
customer care support was disgusting kbhi bat nhi sunte call cut kr dete h ola why you giving salary to ola support care persons,1,Ola Driver,Negative
nice,5,Rapido Captain,Positive
nice,5,Ola Driver,Positive
ola is fraud,1,Ola Driver,Negative
ola new application not updated please update new application and send me new link,1,Ola Driver,Negative
bekar hain paise bahut kam detahain rapido or ye dono bekar hain apne aap koh aage lane ke liye driver ka paisa khate hain,1,Uber Driver,Negative
rides not recieving,1,Ola Driver,Negative
no bookings,1,Uber Driver,Negative
initial price almost doubled,1,Uber Driver,Negative
they are doing fraud worst app dont use,1,Ola Driver,Negative
best,5,Rapido Captain,Positive
appa problemes,1,Ola Driver,Negative
my experience is economic vehicle rapido not giving booking to a long and airport night fare also so less this is my problem with rapido but i will give rate this app star,5,Rapido Captain,Positive
worst application if you have any issues related app theres no proper contact regarding customer service also when ride request appear and you approved then suddenly it disappeared from acceptance ola if you wanna grow then please update your facilites first provide proper problem solutions and customer care number this service also unable in google because they discontinue the service number,1,Ola Driver,Negative
good job,5,Rapido Captain,Positive
rapido sabse bakwas company hai kilometre ka bhada deta hai kis company ko bike karo yah company bakwas hai yah proper bada nahin deti hai aur customer care mein call karte hain to customer care ko help nahin karta hai,1,Rapido Captain,Negative
order complete karene par bhi paise dete nahi aur customer care ko call lagana ke time app hanged hota hai,1,Ola Driver,Negative
no opan app,1,Rapido Captain,Negative
very low price ola fare show my car mi bounce,1,Ola Driver,Negative
still i dint get my money when i will get my amount week is over still i didnt receive my money there is no withdrawal option and there is no one customer care option,1,Ola Driver,Negative
i really blessed to have as a rapido driver i find the app very easy to use ride requests are quick navigation is accurate and overall experience is great,5,Rapido Captain,Positive
bakwas hai yah app kiraya bilkul kam hai ismein,1,Ola Driver,Negative
if i dont need a booking i dont give a target but this ola cancels the same booking times and says you have to take it this is forced by ola it is such a useless company,1,Ola Driver,Negative
gets worse and worse doesnt show pay and distance anymore bye uber,1,Uber Driver,Negative
otha ennada nenachitu erukinga amount konjam nachi reasonable podunga da thevidiya pasangala,1,Ola Driver,Negative
app telling my dl expired while its valid till,1,Ola Driver,Negative
ive noticed that when using the app and having the phone on charge it heats up my phone to temps that shuts down all the apps till it cools down please try fix this as its becoming very annoying also we should be allowed to turn off the overlay by force as its making our cancelation rate escalate due to accepting a ride while messaging someone please is is urgent to get this fixed please,5,Uber Driver,Positive
there is a scam happening in the rapido captain app i am not getting genuine rides anymore only scam callers are contacting me scammers are making fake bookings and its not just me every rapido driver is receiving these fake bookings i have proof of this my request is that this issue should be solved as soon as possible otherwise someones money might get stolen unnecessarily if anyone from the rapido captain help office sees this message please contact me urgently,1,Rapido Captain,Negative
,5,Ola Driver,Positive
very good ola i love you,5,Ola Driver,Positive
darty app,1,Uber Driver,Negative
west app,1,Ola Driver,Negative
i had experienced worst waiting at airport pickup point one uber xl ride takes approximately hrs to pick up and there is new update in hyderabad airport is that direct uber xl order is not coming to riders they were waiting in a long queue,1,Uber Driver,Negative
worst navigation use googlemap for better navigation,1,Rapido Captain,Negative
reliable,5,Uber Driver,Positive
very very bad,1,Ola Driver,Negative
good,5,Uber Driver,Positive
good,5,Ola Driver,Positive
kamae ka sunahara mauka,5,Ola Driver,Positive
government rate yenide adunna kottu sayo bevarsi oladavane,1,Ola Driver,Negative
ola booking nhi aare kyu aisa har koi rapidio use aisa kyu kuch kro ola wali bookings aaye jise,5,Ola Driver,Positive
recent case out,4,Uber Driver,Positive
since i have updated the new version my waiting time is not popping up i have put complaints to uber many time as topical open customer care they give u reason which doesnt exist alot of time i had to cancel the job because customer dont come and wait their more then minutes dont get paid anything because my waiting time doesnt trigger plus on top my cancelation percentage goes up as well,1,Uber Driver,Negative
whoever does not take the parcel courier in this is very cheating i have unstyled it rapido parcel ok better worst uber parcel worst uber parcel worst uber parcel worst uber parcel worst uber parcel,1,Uber Driver,Negative
good,4,Uber Driver,Positive
uber automatically kicks out drivers when bookings are low drivers ki bhavnao ke sath khelta hai kabhi bhi driver ko suspend kar deta hai plz uninstall this app,1,Uber Driver,Negative
,2,Rapido Captain,Negative
dynamic pricing on uber will have you performing long trip for a mile the federal deduction for mileage is a mile driving for uber you will become broke and homeless please hurry up and install it homelessness is the new thing its december and they are still screwing drivers just in now theyre messing around with the payment for returning a item left in your vehicle theyll let the passenger know whats leftbut then they wont pay you after you return it black holes,1,Uber Driver,Negative
app is good i am earning well by doing party time but needs some improvements in case of delivery orders sometimes the restaurants mark the food is ready but actually they are not ready we have to wait more than minutes in such situations there should be an option to mark as food not ready,5,Rapido Captain,Positive
i want rid,5,Rapido Captain,Positive
not interested,1,Ola Driver,Negative
mast,5,Ola Driver,Positive
very bad earning app in kolkata give us rupees km very badkm me rupees dete hai km me rupees bekar app,1,Rapido Captain,Negative
ok,5,Uber Driver,Positive
good,5,Ola Driver,Positive
only customer support not for cab driver,1,Rapido Captain,Negative
the rates are very low i dont know what happens to them when they increase the rates,1,Ola Driver,Negative
amazing,5,Uber Driver,Positive
good app to work but sometimes gives unrealistic pick with lowest earning,4,Uber Driver,Positive
bed app no given money,1,Ola Driver,Negative
follow up is also pathetic of no usethe email service is also useless worst customer service and their rulesi completed a parcel order but was not compansiated cash for it the pickup and delivery address were just for reference when asked the customer care to help me and contact the customer they said its not their problem i need to find them by my self,1,Rapido Captain,Negative
worst slow ola app,1,Ola Driver,Negative
,1,Rapido Captain,Negative
unable to add bank account details in the application for auto rickshaw,1,Ola Driver,Negative
good work,5,Ola Driver,Positive
mera ola driver nhi chal raha hai kiu,1,Ola Driver,Negative
my id lock no solution,1,Ola Driver,Negative
km pickup does not pay for dead kilometer and does not pay for timing during peak time gives more preference to customer does not think about driver partner waste business,1,Uber Driver,Negative
nice,5,Uber Driver,Positive
very poor developer,1,Rapido Captain,Negative
thanks for your support on increment of fare for jamshedpur riders as we were not satisfied with the fare for bike taxi service given to us but now rapido had provided best fares in jamshedpur to us after so many meetings thanks too much on behalf of all riders,5,Rapido Captain,Positive
good,5,Uber Driver,Positive
good,5,Rapido Captain,Positive
try to improve it other wise is confusing us,2,Uber Driver,Negative
good app,4,Rapido Captain,Positive
wrost service,1,Ola Driver,Negative
